Country,StockCode,Description,Year,Month,Quantity
United Kingdom,22120,WELCOME  WOODEN BLOCK LETTERS,2011,4,40.0
United Kingdom,22120,WELCOME  WOODEN BLOCK LETTERS,2011,5,48.0
United Kingdom,22120,WELCOME  WOODEN BLOCK LETTERS,2011,6,53.0
United Kingdom,22120,WELCOME  WOODEN BLOCK LETTERS,2011,7,38.0
United Kingdom,22120,WELCOME  WOODEN BLOCK LETTERS,2011,8,29.0
United Kingdom,22120,WELCOME  WOODEN BLOCK LETTERS,2011,9,20.0
United Kingdom,22120,WELCOME  WOODEN BLOCK LETTERS,2011,10,24.0
United Kingdom,22120,WELCOME  WOODEN BLOCK LETTERS,2011,11,71.0
United Kingdom,22120,WELCOME  WOODEN BLOCK LETTERS,2011,12,5.0
United Kingdom,22121,NOEL WOODEN BLOCK LETTERS ,2010,12,36.0
United Kingdom,22121,NOEL WOODEN BLOCK LETTERS ,2011,1,13.0
United Kingdom,22121,NOEL WOODEN BLOCK LETTERS ,2011,2,3.0
United Kingdom,22121,NOEL WOODEN BLOCK LETTERS ,2011,4,1.0
United Kingdom,22121,NOEL WOODEN BLOCK LETTERS ,2011,6,50.0
United Kingdom,22121,NOEL WOODEN BLOCK LETTERS ,2011,7,1.0
United Kingdom,22121,NOEL WOODEN BLOCK LETTERS ,2011,8,31.0
United Kingdom,22121,NOEL WOODEN BLOCK LETTERS ,2011,9,30.0
United Kingdom,22121,NOEL WOODEN BLOCK LETTERS ,2011,10,47.0
United Kingdom,22121,NOEL WOODEN BLOCK LETTERS ,2011,11,81.0
United Kingdom,22121,NOEL WOODEN BLOCK LETTERS ,2011,12,6.0
United Kingdom,22123,PING MICROWAVE APRON,2010,12,2.0
United Kingdom,22123,PING MICROWAVE APRON,2011,1,1.0
United Kingdom,22123,PING MICROWAVE APRON,2011,3,19.0
United Kingdom,22123,PING MICROWAVE APRON,2011,4,21.0
United Kingdom,22123,PING MICROWAVE APRON,2011,5,26.0
United Kingdom,22123,PING MICROWAVE APRON,2011,6,18.0
United Kingdom,22123,PING MICROWAVE APRON,2011,7,59.0
United Kingdom,22123,PING MICROWAVE APRON,2011,8,28.0
United Kingdom,22123,PING MICROWAVE APRON,2011,9,37.0
United Kingdom,22123,PING MICROWAVE APRON,2011,10,24.0
United Kingdom,22123,PING MICROWAVE APRON,2011,11,38.0
United Kingdom,22123,PING MICROWAVE APRON,2011,12,71.0
United Kingdom,22124,SET OF 2 TEA TOWELS PING MICROWAVE,2011,6,2.0
United Kingdom,22124,SET OF 2 TEA TOWELS PING MICROWAVE,2011,7,6.0
United Kingdom,22124,SET OF 2 TEA TOWELS PING MICROWAVE,2011,8,3.0
United Kingdom,22124,SET OF 2 TEA TOWELS PING MICROWAVE,2011,9,5.0
United Kingdom,22124,SET OF 2 TEA TOWELS PING MICROWAVE,2011,10,10.0
United Kingdom,22124,SET OF 2 TEA TOWELS PING MICROWAVE,2011,11,3.0
United Kingdom,22124,SET OF 2 TEA TOWELS PING MICROWAVE,2011,12,36.0
United Kingdom,22125,UNION JACK HOT WATER BOTTLE ,2011,11,4.0
United Kingdom,22127,PARTY CONES CARNIVAL ASSORTED,2010,12,72.0
United Kingdom,22127,PARTY CONES CARNIVAL ASSORTED,2011,1,72.0
United Kingdom,22127,PARTY CONES CARNIVAL ASSORTED,2011,2,48.0
United Kingdom,22127,PARTY CONES CARNIVAL ASSORTED,2011,3,174.0
United Kingdom,22128,PARTY CONES CANDY ASSORTED,2010,12,144.0
United Kingdom,22128,PARTY CONES CANDY ASSORTED,2011,1,48.0
United Kingdom,22128,PARTY CONES CANDY ASSORTED,2011,2,36.0
United Kingdom,22128,PARTY CONES CANDY ASSORTED,2011,3,352.0
United Kingdom,22128,PARTY CONES CANDY ASSORTED,2011,4,78.0
United Kingdom,22128,PARTY CONES CANDY ASSORTED,2011,5,48.0
United Kingdom,22128,PARTY CONES CANDY ASSORTED,2011,6,114.0
United Kingdom,22128,PARTY CONES CANDY ASSORTED,2011,7,66.0
United Kingdom,22128,PARTY CONES CANDY ASSORTED,2011,8,24.0
United Kingdom,22128,PARTY CONES CANDY ASSORTED,2011,9,354.0
United Kingdom,22128,PARTY CONES CANDY ASSORTED,2011,10,48.0
United Kingdom,22128,PARTY CONES CANDY ASSORTED,2011,11,1.0
United Kingdom,22128,PARTY CONES CANDY ASSORTED,2011,12,-42.0
United Kingdom,22129,PARTY CONES CANDY DECORATION,2011,10,31.0
United Kingdom,22129,PARTY CONES CANDY DECORATION,2011,12,1.0
United Kingdom,22129,PARTY CONES CANDY TREE DECORATION,2010,12,30.0
United Kingdom,22129,PARTY CONES CANDY TREE DECORATION,2011,1,36.0
United Kingdom,22129,PARTY CONES CANDY TREE DECORATION,2011,2,144.0
United Kingdom,22129,PARTY CONES CANDY TREE DECORATION,2011,3,168.0
United Kingdom,22129,PARTY CONES CANDY TREE DECORATION,2011,4,48.0
United Kingdom,22129,PARTY CONES CANDY TREE DECORATION,2011,5,120.0
United Kingdom,22129,PARTY CONES CANDY TREE DECORATION,2011,6,18.0
United Kingdom,22130,PARTY CONE CHRISTMAS DECORATION ,2010,12,168.0
United Kingdom,22130,PARTY CONE CHRISTMAS DECORATION ,2011,2,18.0
United Kingdom,22130,PARTY CONE CHRISTMAS DECORATION ,2011,3,6.0
United Kingdom,22130,PARTY CONE CHRISTMAS DECORATION ,2011,6,24.0
United Kingdom,22130,PARTY CONE CHRISTMAS DECORATION ,2011,7,36.0
United Kingdom,22130,PARTY CONE CHRISTMAS DECORATION ,2011,8,227.0
United Kingdom,22130,PARTY CONE CHRISTMAS DECORATION ,2011,9,240.0
United Kingdom,22130,PARTY CONE CHRISTMAS DECORATION ,2011,10,276.0
United Kingdom,22130,PARTY CONE CHRISTMAS DECORATION ,2011,11,204.0
United Kingdom,22130,PARTY CONE CHRISTMAS DECORATION ,2011,12,53.0
United Kingdom,22131,FOOD CONTAINER SET 3 LOVE HEART ,2010,12,70.0
United Kingdom,22131,FOOD CONTAINER SET 3 LOVE HEART ,2011,1,122.0
United Kingdom,22131,FOOD CONTAINER SET 3 LOVE HEART ,2011,2,29.0
United Kingdom,22131,FOOD CONTAINER SET 3 LOVE HEART ,2011,3,26.0
United Kingdom,22131,FOOD CONTAINER SET 3 LOVE HEART ,2011,4,19.0
United Kingdom,22131,FOOD CONTAINER SET 3 LOVE HEART ,2011,5,58.0
United Kingdom,22131,FOOD CONTAINER SET 3 LOVE HEART ,2011,6,21.0
United Kingdom,22131,FOOD CONTAINER SET 3 LOVE HEART ,2011,7,26.0
United Kingdom,22131,FOOD CONTAINER SET 3 LOVE HEART ,2011,8,62.0
United Kingdom,22131,FOOD CONTAINER SET 3 LOVE HEART ,2011,9,37.0
United Kingdom,22131,FOOD CONTAINER SET 3 LOVE HEART ,2011,10,74.0
United Kingdom,22131,FOOD CONTAINER SET 3 LOVE HEART ,2011,11,115.0
United Kingdom,22131,FOOD CONTAINER SET 3 LOVE HEART ,2011,12,24.0
United Kingdom,22132,RED LOVE HEART SHAPE CUP,2010,12,29.0
United Kingdom,22132,RED LOVE HEART SHAPE CUP,2011,1,181.0
United Kingdom,22132,RED LOVE HEART SHAPE CUP,2011,2,18.0
United Kingdom,22132,RED LOVE HEART SHAPE CUP,2011,3,21.0
United Kingdom,22132,RED LOVE HEART SHAPE CUP,2011,4,35.0
United Kingdom,22132,RED LOVE HEART SHAPE CUP,2011,5,35.0
United Kingdom,22132,RED LOVE HEART SHAPE CUP,2011,6,12.0
United Kingdom,22132,RED LOVE HEART SHAPE CUP,2011,7,33.0
United Kingdom,22132,RED LOVE HEART SHAPE CUP,2011,8,8.0
United Kingdom,22132,RED LOVE HEART SHAPE CUP,2011,9,4.0
United Kingdom,22132,RED LOVE HEART SHAPE CUP,2011,10,27.0
United Kingdom,22132,RED LOVE HEART SHAPE CUP,2011,11,44.0
United Kingdom,22132,RED LOVE HEART SHAPE CUP,2011,12,19.0
United Kingdom,22133,PINK LOVE HEART SHAPE CUP,2010,12,35.0
United Kingdom,22133,PINK LOVE HEART SHAPE CUP,2011,1,121.0
United Kingdom,22133,PINK LOVE HEART SHAPE CUP,2011,2,12.0
United Kingdom,22133,PINK LOVE HEART SHAPE CUP,2011,3,36.0
United Kingdom,22133,PINK LOVE HEART SHAPE CUP,2011,4,25.0
United Kingdom,22133,PINK LOVE HEART SHAPE CUP,2011,5,34.0
United Kingdom,22133,PINK LOVE HEART SHAPE CUP,2011,6,15.0
United Kingdom,22133,PINK LOVE HEART SHAPE CUP,2011,7,13.0
United Kingdom,22133,PINK LOVE HEART SHAPE CUP,2011,9,62.0
United Kingdom,22133,PINK LOVE HEART SHAPE CUP,2011,10,12.0
United Kingdom,22133,PINK LOVE HEART SHAPE CUP,2011,11,31.0
United Kingdom,22133,PINK LOVE HEART SHAPE CUP,2011,12,18.0
United Kingdom,22134,LADLE LOVE HEART RED ,2010,12,6.0
United Kingdom,22134,MINI LADLE LOVE HEART RED ,2011,1,24.0
United Kingdom,22134,MINI LADLE LOVE HEART RED ,2011,2,18.0
United Kingdom,22134,MINI LADLE LOVE HEART RED ,2011,3,16.0
United Kingdom,22134,MINI LADLE LOVE HEART RED ,2011,4,20.0
United Kingdom,22134,MINI LADLE LOVE HEART RED ,2011,5,20.0
United Kingdom,22134,MINI LADLE LOVE HEART RED ,2011,6,5.0
United Kingdom,22134,MINI LADLE LOVE HEART RED ,2011,7,1.0
United Kingdom,22134,MINI LADLE LOVE HEART RED ,2011,8,7.0
United Kingdom,22134,MINI LADLE LOVE HEART RED ,2011,9,3.0
United Kingdom,22134,MINI LADLE LOVE HEART RED ,2011,10,3.0
United Kingdom,22134,MINI LADLE LOVE HEART RED ,2011,11,30.0
United Kingdom,22134,MINI LADLE LOVE HEART RED ,2011,12,304.0
United Kingdom,22135,LADLE LOVE HEART PINK,2010,12,19.0
United Kingdom,22135,MINI LADLE LOVE HEART PINK,2011,1,14.0
United Kingdom,22135,MINI LADLE LOVE HEART PINK,2011,2,13.0
United Kingdom,22135,MINI LADLE LOVE HEART PINK,2011,3,3.0
United Kingdom,22135,MINI LADLE LOVE HEART PINK,2011,4,16.0
United Kingdom,22135,MINI LADLE LOVE HEART PINK,2011,5,26.0
United Kingdom,22135,MINI LADLE LOVE HEART PINK,2011,6,7.0
United Kingdom,22135,MINI LADLE LOVE HEART PINK,2011,7,15.0
United Kingdom,22135,MINI LADLE LOVE HEART PINK,2011,8,7.0
United Kingdom,22135,MINI LADLE LOVE HEART PINK,2011,9,46.0
United Kingdom,22135,MINI LADLE LOVE HEART PINK,2011,10,10.0
United Kingdom,22135,MINI LADLE LOVE HEART PINK,2011,11,24.0
United Kingdom,22135,MINI LADLE LOVE HEART PINK,2011,12,14.0
United Kingdom,22136,LOVE HEART SOCK HANGER,2010,12,14.0
United Kingdom,22136,LOVE HEART SOCK HANGER,2011,1,78.0
United Kingdom,22136,LOVE HEART SOCK HANGER,2011,2,19.0
United Kingdom,22136,LOVE HEART SOCK HANGER,2011,3,12.0
United Kingdom,22136,LOVE HEART SOCK HANGER,2011,4,25.0
United Kingdom,22136,LOVE HEART SOCK HANGER,2011,5,28.0
United Kingdom,22136,LOVE HEART SOCK HANGER,2011,6,2.0
United Kingdom,22136,LOVE HEART SOCK HANGER,2011,7,8.0
United Kingdom,22136,LOVE HEART SOCK HANGER,2011,8,10.0
United Kingdom,22136,LOVE HEART SOCK HANGER,2011,9,5.0
United Kingdom,22136,LOVE HEART SOCK HANGER,2011,10,12.0
United Kingdom,22137,BATHROOM SET LOVE HEART DESIGN,2010,12,1.0
United Kingdom,22137,BATHROOM SET LOVE HEART DESIGN,2011,2,13.0
United Kingdom,22137,BATHROOM SET LOVE HEART DESIGN,2011,3,25.0
United Kingdom,22137,BATHROOM SET LOVE HEART DESIGN,2011,4,6.0
United Kingdom,22137,BATHROOM SET LOVE HEART DESIGN,2011,5,13.0
United Kingdom,22137,BATHROOM SET LOVE HEART DESIGN,2011,8,4.0
United Kingdom,22138,BAKING SET 9 PIECE RETROSPOT ,2010,12,4.0
United Kingdom,22138,BAKING SET 9 PIECE RETROSPOT ,2011,1,136.0
United Kingdom,22138,BAKING SET 9 PIECE RETROSPOT ,2011,2,250.0
United Kingdom,22138,BAKING SET 9 PIECE RETROSPOT ,2011,3,223.0
United Kingdom,22138,BAKING SET 9 PIECE RETROSPOT ,2011,4,153.0
United Kingdom,22138,BAKING SET 9 PIECE RETROSPOT ,2011,5,286.0
United Kingdom,22138,BAKING SET 9 PIECE RETROSPOT ,2011,6,203.0
United Kingdom,22138,BAKING SET 9 PIECE RETROSPOT ,2011,7,151.0
United Kingdom,22138,BAKING SET 9 PIECE RETROSPOT ,2011,8,145.0
United Kingdom,22138,BAKING SET 9 PIECE RETROSPOT ,2011,9,744.0
United Kingdom,22138,BAKING SET 9 PIECE RETROSPOT ,2011,10,425.0
United Kingdom,22138,BAKING SET 9 PIECE RETROSPOT ,2011,11,1014.0
United Kingdom,22138,BAKING SET 9 PIECE RETROSPOT ,2011,12,222.0
United Kingdom,22139,RETROSPOT TEA SET CERAMIC 11 PC ,2010,12,19.0
United Kingdom,22139,RETROSPOT TEA SET CERAMIC 11 PC ,2011,1,94.0
United Kingdom,22139,RETROSPOT TEA SET CERAMIC 11 PC ,2011,2,151.0
United Kingdom,22139,RETROSPOT TEA SET CERAMIC 11 PC ,2011,3,163.0
United Kingdom,22139,RETROSPOT TEA SET CERAMIC 11 PC ,2011,4,208.0
United Kingdom,22139,RETROSPOT TEA SET CERAMIC 11 PC ,2011,5,310.0
United Kingdom,22139,RETROSPOT TEA SET CERAMIC 11 PC ,2011,6,216.0
United Kingdom,22139,RETROSPOT TEA SET CERAMIC 11 PC ,2011,7,239.0
United Kingdom,22139,RETROSPOT TEA SET CERAMIC 11 PC ,2011,8,240.0
United Kingdom,22139,RETROSPOT TEA SET CERAMIC 11 PC ,2011,9,269.0
United Kingdom,22139,RETROSPOT TEA SET CERAMIC 11 PC ,2011,10,387.0
United Kingdom,22139,RETROSPOT TEA SET CERAMIC 11 PC ,2011,11,640.0
United Kingdom,22139,RETROSPOT TEA SET CERAMIC 11 PC ,2011,12,126.0
United Kingdom,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2010,12,173.0
United Kingdom,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2011,1,-6.0
United Kingdom,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2011,6,1.0
United Kingdom,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2011,7,117.0
United Kingdom,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2011,8,106.0
United Kingdom,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2011,9,320.0
United Kingdom,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2011,10,726.0
United Kingdom,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2011,11,739.0
United Kingdom,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2011,12,83.0
United Kingdom,22142,CHRISTMAS CRAFT WHITE FAIRY ,2010,12,108.0
United Kingdom,22142,CHRISTMAS CRAFT WHITE FAIRY ,2011,1,-10.0
United Kingdom,22142,CHRISTMAS CRAFT WHITE FAIRY ,2011,7,109.0
United Kingdom,22142,CHRISTMAS CRAFT WHITE FAIRY ,2011,8,91.0
United Kingdom,22142,CHRISTMAS CRAFT WHITE FAIRY ,2011,9,570.0
United Kingdom,22142,CHRISTMAS CRAFT WHITE FAIRY ,2011,10,936.0
United Kingdom,22142,CHRISTMAS CRAFT WHITE FAIRY ,2011,11,720.0
United Kingdom,22142,CHRISTMAS CRAFT WHITE FAIRY ,2011,12,123.0
United Kingdom,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2010,12,209.0
United Kingdom,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2011,1,-30.0
United Kingdom,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2011,5,6.0
United Kingdom,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2011,6,80.0
United Kingdom,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2011,7,143.0
United Kingdom,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2011,8,67.0
United Kingdom,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2011,9,500.0
United Kingdom,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2011,10,885.0
United Kingdom,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2011,11,1016.0
United Kingdom,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2011,12,224.0
United Kingdom,22146,EASTER CRAFT IVY WREATH WITH CHICK,2011,1,1.0
United Kingdom,22147,FELTCRAFT BUTTERFLY HEARTS,2010,12,387.0
United Kingdom,22147,FELTCRAFT BUTTERFLY HEARTS,2011,1,141.0
United Kingdom,22147,FELTCRAFT BUTTERFLY HEARTS,2011,2,272.0
United Kingdom,22147,FELTCRAFT BUTTERFLY HEARTS,2011,3,333.0
United Kingdom,22147,FELTCRAFT BUTTERFLY HEARTS,2011,4,239.0
United Kingdom,22147,FELTCRAFT BUTTERFLY HEARTS,2011,5,302.0
United Kingdom,22147,FELTCRAFT BUTTERFLY HEARTS,2011,6,194.0
United Kingdom,22147,FELTCRAFT BUTTERFLY HEARTS,2011,7,207.0
United Kingdom,22147,FELTCRAFT BUTTERFLY HEARTS,2011,8,671.0
United Kingdom,22147,FELTCRAFT BUTTERFLY HEARTS,2011,9,579.0
United Kingdom,22147,FELTCRAFT BUTTERFLY HEARTS,2011,10,1408.0
United Kingdom,22147,FELTCRAFT BUTTERFLY HEARTS,2011,11,71.0
United Kingdom,22147,FELTCRAFT BUTTERFLY HEARTS,2011,12,33.0
United Kingdom,22148,EASTER CRAFT 4 CHICKS ,2011,1,183.0
United Kingdom,22148,EASTER CRAFT 4 CHICKS ,2011,2,529.0
United Kingdom,22148,EASTER CRAFT 4 CHICKS ,2011,3,654.0
United Kingdom,22148,EASTER CRAFT 4 CHICKS ,2011,4,134.0
United Kingdom,22148,EASTER CRAFT 4 CHICKS ,2011,5,0.0
United Kingdom,22148,EASTER CRAFT 4 CHICKS ,2011,7,2.0
United Kingdom,22148,EASTER CRAFT 4 CHICKS ,2011,9,12.0
United Kingdom,22148,EASTER CRAFT 4 CHICKS ,2011,10,3.0
United Kingdom,22148,EASTER CRAFT 4 CHICKS ,2011,11,15.0
United Kingdom,22148,EASTER CRAFT 4 CHICKS ,2011,12,12.0
United Kingdom,22149,FELTCRAFT 6 FLOWER FRIENDS,2010,12,232.0
United Kingdom,22149,FELTCRAFT 6 FLOWER FRIENDS,2011,1,145.0
United Kingdom,22149,FELTCRAFT 6 FLOWER FRIENDS,2011,2,499.0
United Kingdom,22149,FELTCRAFT 6 FLOWER FRIENDS,2011,3,344.0
United Kingdom,22149,FELTCRAFT 6 FLOWER FRIENDS,2011,4,434.0
United Kingdom,22149,FELTCRAFT 6 FLOWER FRIENDS,2011,5,366.0
United Kingdom,22149,FELTCRAFT 6 FLOWER FRIENDS,2011,6,181.0
United Kingdom,22149,FELTCRAFT 6 FLOWER FRIENDS,2011,7,347.0
United Kingdom,22149,FELTCRAFT 6 FLOWER FRIENDS,2011,8,723.0
United Kingdom,22149,FELTCRAFT 6 FLOWER FRIENDS,2011,9,514.0
United Kingdom,22149,FELTCRAFT 6 FLOWER FRIENDS,2011,10,1135.0
United Kingdom,22149,FELTCRAFT 6 FLOWER FRIENDS,2011,11,37.0
United Kingdom,22150,3 STRIPEY MICE FELTCRAFT,2010,12,197.0
United Kingdom,22150,3 STRIPEY MICE FELTCRAFT,2011,1,45.0
United Kingdom,22150,3 STRIPEY MICE FELTCRAFT,2011,2,170.0
United Kingdom,22150,3 STRIPEY MICE FELTCRAFT,2011,3,219.0
United Kingdom,22150,3 STRIPEY MICE FELTCRAFT,2011,4,86.0
United Kingdom,22150,3 STRIPEY MICE FELTCRAFT,2011,5,136.0
United Kingdom,22150,3 STRIPEY MICE FELTCRAFT,2011,6,113.0
United Kingdom,22150,3 STRIPEY MICE FELTCRAFT,2011,7,128.0
United Kingdom,22150,3 STRIPEY MICE FELTCRAFT,2011,8,221.0
United Kingdom,22150,3 STRIPEY MICE FELTCRAFT,2011,9,257.0
United Kingdom,22150,3 STRIPEY MICE FELTCRAFT,2011,10,268.0
United Kingdom,22150,3 STRIPEY MICE FELTCRAFT,2011,11,368.0
United Kingdom,22150,3 STRIPEY MICE FELTCRAFT,2011,12,203.0
United Kingdom,22151,PLACE SETTING WHITE HEART,2010,12,390.0
United Kingdom,22151,PLACE SETTING WHITE HEART,2011,1,723.0
United Kingdom,22151,PLACE SETTING WHITE HEART,2011,2,1039.0
United Kingdom,22151,PLACE SETTING WHITE HEART,2011,3,1276.0
United Kingdom,22151,PLACE SETTING WHITE HEART,2011,4,1011.0
United Kingdom,22151,PLACE SETTING WHITE HEART,2011,5,1726.0
United Kingdom,22151,PLACE SETTING WHITE HEART,2011,6,1276.0
United Kingdom,22151,PLACE SETTING WHITE HEART,2011,7,1442.0
United Kingdom,22151,PLACE SETTING WHITE HEART,2011,8,1181.0
United Kingdom,22151,PLACE SETTING WHITE HEART,2011,9,979.0
United Kingdom,22151,PLACE SETTING WHITE HEART,2011,10,568.0
United Kingdom,22151,PLACE SETTING WHITE HEART,2011,11,687.0
United Kingdom,22151,PLACE SETTING WHITE HEART,2011,12,311.0
United Kingdom,22152,PLACE SETTING WHITE STAR,2010,12,149.0
United Kingdom,22152,PLACE SETTING WHITE STAR,2011,1,98.0
United Kingdom,22152,PLACE SETTING WHITE STAR,2011,2,58.0
United Kingdom,22152,PLACE SETTING WHITE STAR,2011,3,95.0
United Kingdom,22152,PLACE SETTING WHITE STAR,2011,4,176.0
United Kingdom,22152,PLACE SETTING WHITE STAR,2011,5,96.0
United Kingdom,22152,PLACE SETTING WHITE STAR,2011,6,16.0
United Kingdom,22152,PLACE SETTING WHITE STAR,2011,7,84.0
United Kingdom,22152,PLACE SETTING WHITE STAR,2011,8,99.0
United Kingdom,22152,PLACE SETTING WHITE STAR,2011,9,176.0
United Kingdom,22152,PLACE SETTING WHITE STAR,2011,10,293.0
United Kingdom,22152,PLACE SETTING WHITE STAR,2011,11,497.0
United Kingdom,22152,PLACE SETTING WHITE STAR,2011,12,30.0
United Kingdom,22153,ANGEL DECORATION STARS ON DRESS,2010,12,246.0
United Kingdom,22153,ANGEL DECORATION STARS ON DRESS,2011,1,1.0
United Kingdom,22153,ANGEL DECORATION STARS ON DRESS,2011,6,7.0
United Kingdom,22153,ANGEL DECORATION STARS ON DRESS,2011,7,2.0
United Kingdom,22153,ANGEL DECORATION STARS ON DRESS,2011,8,291.0
United Kingdom,22153,ANGEL DECORATION STARS ON DRESS,2011,9,424.0
United Kingdom,22153,ANGEL DECORATION STARS ON DRESS,2011,10,381.0
United Kingdom,22153,ANGEL DECORATION STARS ON DRESS,2011,11,772.0
United Kingdom,22153,ANGEL DECORATION STARS ON DRESS,2011,12,217.0
United Kingdom,22154,ANGEL DECORATION 3 BUTTONS ,2010,12,1013.0
United Kingdom,22154,ANGEL DECORATION 3 BUTTONS ,2011,6,102.0
United Kingdom,22154,ANGEL DECORATION 3 BUTTONS ,2011,7,6.0
United Kingdom,22154,ANGEL DECORATION 3 BUTTONS ,2011,8,243.0
United Kingdom,22154,ANGEL DECORATION 3 BUTTONS ,2011,9,370.0
United Kingdom,22154,ANGEL DECORATION 3 BUTTONS ,2011,10,474.0
United Kingdom,22154,ANGEL DECORATION 3 BUTTONS ,2011,11,994.0
United Kingdom,22154,ANGEL DECORATION 3 BUTTONS ,2011,12,227.0
United Kingdom,22155,STAR DECORATION RUSTIC,2010,12,349.0
United Kingdom,22155,STAR DECORATION RUSTIC,2011,6,7.0
United Kingdom,22155,STAR DECORATION RUSTIC,2011,7,15.0
United Kingdom,22155,STAR DECORATION RUSTIC,2011,8,156.0
United Kingdom,22155,STAR DECORATION RUSTIC,2011,9,350.0
United Kingdom,22155,STAR DECORATION RUSTIC,2011,10,421.0
United Kingdom,22155,STAR DECORATION RUSTIC,2011,11,696.0
United Kingdom,22155,STAR DECORATION RUSTIC,2011,12,113.0
United Kingdom,22156,HEART DECORATION WITH PEARLS ,2010,12,97.0
United Kingdom,22156,HEART DECORATION WITH PEARLS ,2011,1,203.0
United Kingdom,22156,HEART DECORATION WITH PEARLS ,2011,2,107.0
United Kingdom,22156,HEART DECORATION WITH PEARLS ,2011,3,45.0
United Kingdom,22156,HEART DECORATION WITH PEARLS ,2011,4,98.0
United Kingdom,22156,HEART DECORATION WITH PEARLS ,2011,5,110.0
United Kingdom,22156,HEART DECORATION WITH PEARLS ,2011,6,89.0
United Kingdom,22156,HEART DECORATION WITH PEARLS ,2011,7,220.0
United Kingdom,22156,HEART DECORATION WITH PEARLS ,2011,8,236.0
United Kingdom,22156,HEART DECORATION WITH PEARLS ,2011,9,91.0
United Kingdom,22156,HEART DECORATION WITH PEARLS ,2011,10,149.0
United Kingdom,22156,HEART DECORATION WITH PEARLS ,2011,11,239.0
United Kingdom,22156,HEART DECORATION WITH PEARLS ,2011,12,74.0
United Kingdom,22157,ANGEL DECORATION WITH LACE PADDED,2010,12,133.0
United Kingdom,22157,ANGEL DECORATION WITH LACE PADDED,2011,8,79.0
United Kingdom,22158,3 HEARTS HANGING DECORATION RUSTIC,2010,12,446.0
United Kingdom,22158,3 HEARTS HANGING DECORATION RUSTIC,2011,1,7.0
United Kingdom,22158,3 HEARTS HANGING DECORATION RUSTIC,2011,2,-8.0
United Kingdom,22158,3 HEARTS HANGING DECORATION RUSTIC,2011,3,-3.0
United Kingdom,22158,3 HEARTS HANGING DECORATION RUSTIC,2011,4,7.0
United Kingdom,22158,3 HEARTS HANGING DECORATION RUSTIC,2011,5,19.0
United Kingdom,22158,3 HEARTS HANGING DECORATION RUSTIC,2011,6,18.0
United Kingdom,22158,3 HEARTS HANGING DECORATION RUSTIC,2011,7,20.0
United Kingdom,22158,3 HEARTS HANGING DECORATION RUSTIC,2011,8,157.0
United Kingdom,22158,3 HEARTS HANGING DECORATION RUSTIC,2011,9,301.0
United Kingdom,22158,3 HEARTS HANGING DECORATION RUSTIC,2011,10,563.0
United Kingdom,22158,3 HEARTS HANGING DECORATION RUSTIC,2011,11,800.0
United Kingdom,22158,3 HEARTS HANGING DECORATION RUSTIC,2011,12,127.0
United Kingdom,22161,HEART DECORATION RUSTIC HANGING ,2010,12,74.0
United Kingdom,22161,HEART DECORATION RUSTIC HANGING ,2011,1,30.0
United Kingdom,22161,HEART DECORATION RUSTIC HANGING ,2011,2,7.0
United Kingdom,22161,HEART DECORATION RUSTIC HANGING ,2011,4,7.0
United Kingdom,22161,HEART DECORATION RUSTIC HANGING ,2011,5,28.0
United Kingdom,22161,HEART DECORATION RUSTIC HANGING ,2011,6,899.0
United Kingdom,22161,HEART DECORATION RUSTIC HANGING ,2011,7,382.0
United Kingdom,22161,HEART DECORATION RUSTIC HANGING ,2011,8,380.0
United Kingdom,22161,HEART DECORATION RUSTIC HANGING ,2011,9,473.0
United Kingdom,22161,HEART DECORATION RUSTIC HANGING ,2011,10,773.0
United Kingdom,22161,HEART DECORATION RUSTIC HANGING ,2011,11,540.0
United Kingdom,22161,HEART DECORATION RUSTIC HANGING ,2011,12,142.0
United Kingdom,22162,HEART GARLAND RUSTIC PADDED,2010,12,25.0
United Kingdom,22162,HEART GARLAND RUSTIC PADDED,2011,1,9.0
United Kingdom,22162,HEART GARLAND RUSTIC PADDED,2011,2,7.0
United Kingdom,22162,HEART GARLAND RUSTIC PADDED,2011,3,12.0
United Kingdom,22162,HEART GARLAND RUSTIC PADDED,2011,4,2.0
United Kingdom,22162,HEART GARLAND RUSTIC PADDED,2011,5,0.0
United Kingdom,22162,HEART GARLAND RUSTIC PADDED,2011,6,11.0
